text,intent,label_id
i must make several disposable cards per day.,disposable_card_limits,17
i didn't receive the correct amount of cash when i exchanged it overseas.,wrong_exchange_rate_for_cash_withdrawal,44
i moved and need to change my address.,edit_personal_details,18
what fiat currencies are used for holdings?,fiat_currency_support,21
can my account be topped up by my friends?,topping_up_by_card,37
how can i edit my personal details in the app?,edit_personal_details,18
i have forgotten my password.,passcode_forgotten,25
i live in the us can i still get a card?,country_support,14
a transfer to my account was denied.,beneficiary_not_allowed,4
help me terminate and close my account.,terminate_account,32
can i top-up by cheque?,top_up_by_cash_or_cheque,33
how can i exchange to eur?,fiat_currency_support,21
need to know where money comes from,verify_source_of_funds,42
where do i access the auto top-up function?,automatic_top_up,3
tell me if there is a top-up limit.,top_up_limits,35
the cash i deposited using the atm is still pending,pending_cash_withdrawal,27
is ordering a new card from china available?,card_about_to_expire,6
what should i do if i think someone is using my card.,compromised_card,13
how do i track my card?,card_arrival,7
i need to know which flat currencies are supported by you.,fiat_currency_support,21
i have an incorrect charge and would like a refund.,request_refund,30
it does not appear that my message went through.,top_up_failed,34
the app failed to verify me.,unable_to_verify_identity,41
where do i go to change my account details?,edit_personal_details,18
i entered my pin wrong too many times.,pin_blocked,29
can you help me track my card?,card_arrival,7
my refund isn't going fast enough.,Refund_not_showing_up,0
what do i do? my card is broken.,card_not_working,9
hey i thought transfers were free. why are you charging me?,transfer_fee_charged,39
"you will hear back from us about your verification results in 10 minutes to a one hour timeframe. if these verification results do fail, please double-check to make sure your images are clear and have no glare or blur your photos need to be fully readable. you need to be 18 years of age or older and a resident of switzerland or the european economic area to create an account.",unable_to_verify_identity,41
what can i expect at card expiration?,card_about_to_expire,6
why is top up not working if i use my american express with my apple pay?,apple_pay_or_google_pay,2
please help me get a refund?,request_refund,30
how to track the card you sent,card_arrival,7
how do i top up on my card?,topping_up_by_card,37
"i've been waiting for something that i've ordered for months now and it still hasn't arrived. i genuinely don't know what this company is doing, but put plainly, i've had enough. please issue a refund immediately, i would not like to waste anymore of my time on these people.",request_refund,30
got married and need to change name,edit_personal_details,18
won't let me top my card up!! who can get it sorted out for me? it's urgent! how do i find out what the problem is with my card and how else to top it up?,top_up_failed,34
my account transfer was blocked.,beneficiary_not_allowed,4
how do i exchange currencies using this app?,exchange_via_app,19
i tried to get cash but it was declined!,declined_cash_withdrawal,16
i need you to cancel a transfer that i made. it is the wrong account number and the app won't let me stop the transaction. please stop it!,cancel_transfer,5
i don't know how to top up my google pay.,apple_pay_or_google_pay,2
is there anyway to use a cheque to top up?,top_up_by_cash_or_cheque,33
"hi, my card is getting declined during top-up. as it urgent, could you please resolve this issue, or guide me with other alternatives if any.",top_up_failed,34
can i cancel my transaction?,cancel_transfer,5
can i wait for you to send me a new card when mine's about to expire?,card_about_to_expire,6
how many disposable cards can i make in a single day?,disposable_card_limits,17
what are the restrictions of the disposable cards?,disposable_card_limits,17
"for god sake, just delete my account i am sick of this",terminate_account,32
i tried to get gas but my money was gone!,topping_up_by_card,37
where can i get a disposable virtual card?,get_disposable_virtual_card,22
can you tell me how to close my account?,terminate_account,32
"when traveling, can i auto top-up my card at certain times?",automatic_top_up,3
how do i go about cancelling a transaction?,cancel_transfer,5
what is the main reason of this problem,card_not_working,9
i think someone stole my card number and brought stuff in different places that i have never been to. i need to suspend any further purchase on my credit card.,compromised_card,13
"i need some help, i thought you guys accepted crypto top ups?? it won't seem to let me do it. i put money in my account and now it's gone and i didn't spend it. where did it go??",top_up_reverted,36
i want to top up my account with a cheque,top_up_by_cash_or_cheque,33
send me a physical card,order_physical_card,24
when shipped to the us how long is delivery time?,card_delivery_estimate,8
i would like to know why a withdraw i made for some cash shows up as pending.,pending_cash_withdrawal,27
"hey i want to get a refund on something i bought, but not sure how to go about it. can you please just cancel the payment, i have not received the item yet.",request_refund,30
when will i get my refund?,Refund_not_showing_up,0
is there a maximum i can top up?,top_up_limits,35
"the exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",card_payment_wrong_exchange_rate,10
is it possible for a person who lives in the us to get a card?,country_support,14
can i use my mastercard to add money to my account,supported_cards_and_currencies,31
are there limits on the virtual cards?,disposable_card_limits,17
what is the limit to top-up?,top_up_limits,35
are there any express fees if i want my new card faster?,card_about_to_expire,6
how can i transfer money to a beneficiary?,beneficiary_not_allowed,4
how many virtual cards do i get?,disposable_card_limits,17
"i saw on the app that a cash withdrawal was completed on my account however, i did not complete it.",cash_withdrawal_not_recognised,11
